id, datum
3437632673, 1974-06-12
5277756141, 1954-06-27
8776452249, 1999-09-06
4540066649, 2002-12-29
4601188745, 1998-10-13
9165867258, 1961-11-04
2403348435, 1976-12-21
3302630943, 1951-05-25
8937854375, 1960-11-27
2523973852, 1973-04-18
2132564764, 1950-10-31
8678712127, 1965-06-05
2002825317, 1961-01-25
5631348850, 1953-09-26
5596937356, 1998-09-06
2712493590, 1962-06-01
1522197490, 1996-03-29
5649477462, 1956-05-19
3556142242, 1950-06-22
9782400581, 1993-12-09
2443969799, 1996-09-10
8538716503, 2002-06-23
8338062197, 1980-08-27
8116311970, 1983-03-08
3063504876, 1954-12-26
3602771567, 1973-11-06
2539080789, 1960-03-07
7700187161, 2002-12-14
5343087710, 2000-02-19
6137143385, 1974-06-09
2548209591, 1957-03-12
8146856883, 1963-05-12
5354935753, 1953-05-08
9387239677, 1959-03-30
6392215794, 1958-06-12
5083414471, 1991-02-28
6231432821, 1989-08-20
7679996330, 2001-02-28
8534552528, 1988-08-19
5130678840, 1962-12-30
7610907817, 1996-03-20
1100287461, 1979-09-08
8203138210, 1976-11-14
7686408675, 1989-03-29
5120831120, 1979-01-07
4242332085, 1958-11-06
5713409219, 1977-01-25
7372343280, 1995-01-10
5879475658, 1971-11-26
8043963080, 1966-01-04
1522462316, 1951-10-14
4184456565, 1994-02-03
6652528469, 1995-08-30
6647355421, 1975-05-17
1273354548, 1994-12-31
6796777578, 1952-02-22
8715589613, 1982-06-17
9192543870, 1952-08-30
3636440451, 1966-08-21
4565086287, 1974-12-01
5505115505, 2002-04-11
1046519755, 1963-07-10
8212112393, 2003-01-02
5524860223, 1971-07-24
5882299199, 1961-08-23
8476011730, 1992-11-11
1397052036, 1980-12-16
3761491349, 1980-05-17
8765717257, 1995-07-03
3659793465, 1998-08-11
5072371182, 2003-05-16
4637935214, 1962-03-17
7907529822, 1950-07-08
2349486469, 1959-04-12
7726934655, 1982-07-02
4082167002, 1982-11-21
9928524824, 2001-11-26
7086542975, 1952-04-02
7008657501, 1964-03-17
7031755467, 1968-07-03
2782958596, 2005-10-11
1046800711, 1953-02-27
1491805102, 1961-07-12
3937413033, 1965-07-16
2874075109, 1965-05-31
4307389946, 1988-04-05
6918640364, 1969-08-19
7698138738, 1960-03-30
5996550960, 1984-09-30
4095241116, 1969-11-09
7785655158, 1986-02-26
2284378135, 1983-10-25
7146781754, 1953-09-02
2180463187, 1961-07-24
5062508783, 1958-03-19
1785725845, 1960-07-02
3296778918, 1997-01-18
1475333476, 1983-11-11
5491633038, 1979-09-04
2382936107, 1966-02-13
5365458431, 1967-02-02
1503018593, 1981-06-11
6882836822, 2004-11-08
7885765748, 1960-01-26
4336897510, 1961-11-10
8359113826, 1951-06-10
3332895410, 1951-09-26
6471085171, 2001-11-21
5250381763, 1984-12-20
1716050816, 1983-10-20
9250715957, 1972-04-15
3036753988, 1978-07-29
3027182689, 1951-03-02
4359561419, 1966-04-11
7569621471, 1964-01-05
2252686737, 1986-02-03
9226686142, 1964-02-13
4522087187, 1980-12-23
1446057656, 1954-02-09
4503332451, 1956-04-18
1333451068, 1965-12-19
5502667469, 1995-09-08
6570818859, 1992-05-03
1531807083, 1960-03-03
8269097216, 1998-01-10
6994609915, 1954-03-26
8236917192, 1995-07-20
1433384427, 1975-04-16
1140038180, 1973-07-09
3845117462, 1969-12-03
3698629602, 1952-03-20
3921491211, 1983-01-15
1732519898, 1998-07-04
7699002040, 1989-01-08
1369028598, 1998-01-24
7400786118, 1991-10-17
5409378082, 1965-12-21
1936476245, 1991-04-03
6010454138, 1991-01-08
4027275486, 1962-11-06
7107124473, 1983-07-04
7227297387, 1977-02-16
6108326850, 1960-02-16
9972041957, 1994-07-04
2439220410, 1961-12-27
7697442463, 1988-12-24
5918135366, 1957-08-30
2314687512, 1969-02-08
6195623975, 1962-01-02
7531490251, 1975-06-19
7398861946, 1963-02-23
2595877794, 1993-01-29
1504602015, 2004-02-20
4203847331, 1950-06-10
1102535244, 1968-01-30
9593214555, 1977-03-05
6912795502, 1954-09-28
3591848775, 1991-05-08
4611793792, 1959-09-16
8990534320, 1981-06-29
2402295411, 1952-04-04
4771878637, 1982-01-19
7687859489, 1955-08-12
2823554151, 1968-04-02
7189578183, 1957-02-12
8176339926, 1956-04-11
6686858558, 1966-07-02
7205211888, 1981-06-07
3549401236, 1988-08-28
4860140522, 1979-03-14
8947954653, 1988-07-13
1103840661, 1965-11-02
8479881816, 1985-09-25
4199602246, 1999-02-21
5563518724, 1987-04-17
1576599448, 2005-07-12
1551779523, 2005-11-29
3191641246, 1974-07-01
7967637716, 1965-06-12
9908720082, 1999-03-07
5076904386, 1978-02-25
6984798272, 1988-03-15
7198156826, 1965-03-03
4912216236, 1969-06-15
1654761199, 1950-09-03
7985876306, 1988-07-03
9993214231, 1976-07-19
2058550414, 1968-04-29
8172957148, 1988-02-07
7364090758, 1996-07-20
1057577836, 1961-01-31
2620538773, 1991-08-04
2949449052, 1988-08-22
4349886867, 1979-07-27
7068929458, 2003-05-29
1087331077, 1970-10-01
5205127258, 1950-02-16
8081501524, 1970-05-14
3506319829, 2005-10-30
3543335758, 2005-06-28
1728565229, 1962-12-04
1165222522, 2000-09-21
5689948972, 1995-01-15
7278852053, 1965-09-04
6336519969, 1960-02-07
5745143683, 1976-05-03
3437480945, 1955-11-02
1559273134, 1961-11-18
6508725535, 1969-01-07
9706963556, 1951-02-19
2444313906, 1954-01-06
3568033641, 1951-12-22
9691297494, 1999-07-20
4416775026, 1960-09-25
2251378852, 1984-10-07
1049739981, 1985-03-31
6649317110, 1954-06-20
9068272465, 2004-06-17
9146885037, 1993-08-30
3981269205, 1968-05-08
8834767498, 1983-12-18
7879154508, 1966-06-06
3933828822, 2004-02-03
1734988568, 1976-07-21
8860867254, 1983-01-31
8599193161, 1969-12-06
8710926847, 1972-07-24
1386184167, 2001-02-24
7825983327, 2004-09-16
5906602295, 1977-02-18
4517946485, 1972-11-14
7716238474, 1961-02-05
3597635114, 1976-01-13
6935587633, 1982-07-13
4453616989, 2000-05-27
1136203693, 1998-10-04
7980987301, 1962-02-24
6428348658, 1982-03-30
9157099419, 1961-01-21
5229658928, 1990-09-12
3680602778, 2005-06-07
7538374191, 1985-01-03
8686814605, 1969-10-25
6383458982, 1988-04-17
7929293077, 1960-12-31
1000155338, 1970-11-22
6446379807, 1983-10-31
1575538687, 1951-02-20
6281845248, 1987-06-08
4340754993, 2001-06-11
6865191491, 1993-09-10
7841428378, 1997-06-07
6447770698, 1962-07-16
7940954465, 1977-11-23
4991562943, 1954-10-26
6940427814, 1967-12-29
1786207216, 1999-06-26
5368615350, 1952-03-16
1303062137, 1955-11-22
5539805016, 1993-12-16
5833814138, 1975-07-30
9028279962, 2003-04-02
1445604783, 1990-09-04
3658793774, 1982-05-01
6557421183, 1965-04-01
4227304541, 1964-08-01
5149387331, 1954-04-08
9257137608, 1979-11-06
5830458403, 1959-12-28
8944479184, 1961-12-15
5360459542, 1994-06-19
1398766505, 2005-03-17
7963292701, 1955-07-04
9227749732, 1980-05-09
6227466380, 1971-05-12
9182041299, 2005-01-08
9694453437, 1976-04-16
9133311020, 1974-11-26
8704999402, 1955-05-07
9238729207, 1968-12-11
8264512985, 1972-05-18
9100765689, 1951-04-07
5143401952, 1956-11-17
3896767123, 1990-06-23
3279921590, 1986-11-22
7038836249, 1955-01-06
2477134149, 1966-01-17
7164206473, 1987-12-07
6636773028, 1950-07-04
7920713017, 1991-07-31
4408925262, 2001-04-23
8244686793, 1950-09-17
8092139110, 1963-10-06
6117630425, 1988-02-20
5780892310, 1999-08-04
7986697865, 1988-12-30
1494312414, 1964-04-29
7149168508, 1976-08-08
8335756331, 1976-01-04
4258799873, 1988-05-09
7168056416, 1971-12-23
5131205946, 1986-05-27
9862984975, 1980-07-06
5172774451, 1957-06-18
9388087624, 1978-07-02
1624817975, 1950-08-11
2492127830, 1958-01-19
1499421189, 1973-05-29
6412096601, 1988-01-31
2375362581, 1971-07-15
3730941134, 1993-06-01
2084661088, 1967-08-29
2576399037, 1988-10-05
7196605384, 1957-03-06
6372575498, 1965-12-17
5465987230, 1958-08-05
8368515093, 1974-01-09
2229760715, 1963-04-11
8436260471, 1973-06-07
8840509779, 1989-09-06
2381804738, 1952-01-14
2030175551, 1988-06-13
4994655908, 1953-03-04
9700517560, 1950-04-07
4036167557, 1967-02-01
4833575664, 1968-04-18
9640786195, 1995-10-19
7655881957, 1969-05-05
6389208305, 2004-07-31
2003008582, 1992-03-17
9379055337, 1972-08-19
6113867999, 1994-07-09
9104018339, 1950-05-02
3027830155, 1998-03-10
3053854332, 2002-03-21
6699446286, 1993-05-06
4697656048, 1961-01-27
2817936485, 1973-02-26
8654067294, 1951-06-04
1822882008, 1959-08-15
3011317340, 1959-04-05
8964693748, 1956-04-15
3058506983, 1998-12-02
4347972231, 1967-06-06
1903429849, 1969-07-10
8288271265, 1994-09-15
7313395784, 1957-09-09
9350041082, 1995-09-06
1211642265, 1976-07-11
3054417947, 1995-02-26
6226591592, 1970-03-25
8307701303, 1969-02-21
5351696165, 1972-08-19
4303917839, 1978-12-26
3429688183, 1952-11-17
7627261598, 1951-04-08
3038210235, 1988-02-13
9014244730, 1957-02-20
9396770650, 1989-06-23
5911610173, 1951-11-16
6993500302, 1985-03-01
8439683774, 1969-12-16
7272652933, 1973-01-02
2066064637, 1979-03-06
9282202624, 1957-05-30
2385717395, 1952-08-01
8496002878, 1996-06-17
9171445006, 1954-11-19
5998567080, 1990-11-14
2805524480, 1979-05-27
2140832963, 1968-10-09
7155611081, 1983-03-23
2454530960, 1972-11-27
8774141639, 1985-02-10
5191701827, 1984-10-31
3615641520, 2001-07-22
2168210582, 1999-07-17
6502032544, 1978-09-21
9688339742, 1997-08-18
7896938396, 1975-10-04
6581252847, 1979-05-25
9132421134, 1991-02-27
3594741329, 1987-12-17
1722089509, 1970-01-12
5265219184, 1960-04-24
9791035886, 1992-05-03
5367749628, 1984-11-02
2039797879, 1983-04-05
6516527425, 1951-11-08
5273841325, 1972-12-10
7366492418, 1986-07-27
4593081042, 1959-10-09
2717234555, 2005-06-25
5926733332, 1973-07-04
3332598163, 1967-03-21
2412471027, 1959-04-05
4148656127, 1950-10-08
6827919653, 1955-07-09
5787390995, 1951-10-11
3140335686, 1972-01-16
8095603764, 1960-02-24
1366330923, 1992-09-23
2418476801, 1965-11-17
8632177358, 1969-04-26
7843335932, 1950-07-17
9510097167, 1990-07-13
4538255488, 2000-10-04
1111833706, 1991-07-19
8776037390, 1986-09-26
1521222383, 1963-09-06
3562083928, 1954-03-08
2679150689, 1972-03-20
1683300126, 1984-04-19
5516471332, 1994-08-07
5598726816, 1985-02-15
4439087402, 1952-08-14
9389031929, 1951-03-25
9272071225, 1996-05-04
5380615999, 1992-04-01
9486598132, 1998-05-12
6129225358, 1985-04-12
9646759560, 1967-12-01
9061526480, 1959-11-25
2885538240, 1986-05-29
5287588765, 1970-12-01
4586140976, 1972-11-21
4940219431, 1959-07-31
4826644834, 1961-10-06
6435344244, 1951-05-12
6555520753, 1997-04-03
6979125446, 1965-05-31
9799096066, 2003-05-26
1468791978, 1997-10-29
8038849352, 1976-10-13
7876921920, 1984-10-12
8448404681, 1959-02-11
4800902435, 1968-03-14
2158887701, 1995-11-30
6695828428, 1955-10-27
5835737988, 1973-08-29
4131867794, 1957-09-28
7560372093, 1987-05-07
2062232175, 1962-08-28
8189244486, 1986-04-23
2756501374, 1960-06-28
6049898412, 1959-03-16
3581743797, 1955-11-26
3492345921, 1975-11-02
4086429118, 1992-02-18
2359443536, 2001-04-20
9710281569, 1974-10-18
6851910948, 1976-08-17
1523599646, 1987-10-07
6389593409, 1982-03-29
2882389804, 1975-05-05
4401126586, 2003-12-06
9632733829, 1988-06-22
2892954130, 1956-10-25
4859739779, 1986-11-16
7170255283, 1968-07-24
3276900337, 1969-12-12
7979736023, 1996-11-06
5547891474, 1975-04-03
8143938364, 1950-03-31
7686335360, 1950-11-30
4360878175, 2003-12-12
7264983492, 1964-10-20
6818991507, 1997-08-07
7168734527, 1993-04-01
2729462840, 1959-05-06
8283969353, 1998-11-13
7137904323, 2000-06-22
2837405839, 1982-12-31
4506772812, 1976-02-10
2035686236, 1968-08-16
2524950682, 1985-06-16
6782870561, 1983-01-21
1354223104, 1997-05-10
4991345364, 1963-04-27
7617863552, 1975-02-02
8665248673, 1962-02-03
7686955542, 1991-11-04
9865115164, 1961-11-18
9365888519, 1951-04-14
7052363160, 1957-08-03
3028869269, 2001-05-16
7671222141, 1975-05-12
4983014803, 1999-03-09
6558811441, 2000-01-29
2018194268, 1964-08-16
8044263788, 2000-02-03
1890315348, 1951-06-20
3103538096, 1978-01-06
3982021310, 1960-05-15
9334409334, 1966-06-01
7616257360, 1953-03-23
1320267053, 1983-01-18
8930882594, 2001-01-04
8090913319, 2005-03-22
4513886616, 1962-02-21
1274997506, 2003-10-29
9550509917, 1996-05-09
8725646701, 1950-12-20
2050987482, 1950-03-21
4897161736, 1967-05-18
5138920601, 1988-09-18
9878516234, 1958-12-24
9852674530, 1971-11-16
3030980120, 1981-02-01
4149649030, 1988-03-30
5815886005, 1985-12-28
7660740159, 1955-12-11
2314870900, 2000-08-15
1413873181, 1972-01-07
2518269779, 1976-11-08
8821322035, 1990-06-07
3517090364, 2000-01-30
8902659932, 1992-05-24
4472767391, 1976-04-28
8951521991, 1951-11-14
7929109741, 1973-10-14
4806105531, 1966-07-12
1039219452, 1989-06-04
3482356462, 1972-05-15
7927082685, 1990-05-07
3226455368, 1969-03-16
7294244834, 1970-04-08
4074602090, 1975-03-28
1979111720, 1993-10-05
7538164007, 1985-03-20
2458240624, 2000-02-07
8334214360, 1977-09-16
1156018010, 1981-11-04
7274218200, 1982-11-25
5016930470, 1997-02-10
7198231508, 2003-08-12
4846416030, 1992-07-06
8931607488, 1997-12-21
4062113106, 2004-04-13
7064116795, 1970-04-22
8215342673, 1954-06-30
5963062916, 1955-01-08
9248592213, 1967-11-28
5436919737, 1995-01-03
9420075495, 1970-08-21
2324978720, 1969-04-26
6049574185, 2003-09-13
6079023617, 1973-12-26
6018857693, 1963-05-27
1149673162, 1964-02-12
2721269633, 2005-10-29
4673870136, 1983-09-22
6451601855, 1979-07-06
7912426336, 1983-07-13
1483071516, 1964-08-16
7969746736, 1998-10-19
2270449963, 1964-06-17
5074946109, 1999-09-30
3244660277, 1961-07-17
5158555100, 1960-11-08
6379510173, 1957-02-09
3761625892, 1971-06-24
3113614096, 1968-07-25
1208986905, 1958-03-02
8678894827, 1968-05-25
1770718124, 1997-11-07
8319648786, 1980-06-24
2047615558, 1974-06-08
6861282101, 1985-04-14
5163900386, 2002-10-25
1324039131, 1990-05-12
4419164241, 1953-05-28
4845935676, 1985-11-19
2898466395, 1996-11-29
5465702959, 1996-10-03
6653419316, 1966-05-01
2807874129, 1983-07-19
2445892410, 1963-06-28
8598280512, 1985-06-07
1287366200, 1979-04-02
2633473928, 1993-02-07
5381921427, 1988-11-25
1073351937, 1996-08-18
7791722880, 1961-10-04
5041152463, 2004-03-23
7396486265, 1991-03-10
3248755384, 1954-03-24
4351765849, 2001-01-12
9276136810, 1977-03-07
8309851998, 1992-05-29
6949634552, 1975-03-23
7639839599, 1957-08-13
6155126982, 1961-05-02
5261939316, 1959-03-30
1406593300, 1950-12-21
9259142274, 1991-08-12
1997538339, 1950-04-14
3873168249, 1952-12-14
2792052187, 1954-09-02
2100381156, 1969-04-29
8324397508, 1960-01-23
8221944984, 1972-10-25
1809302474, 1998-12-22
5802110161, 2001-12-03
4250619847, 1969-11-06
1655626051, 1996-06-27
5324535644, 1990-02-07
8506564616, 1953-04-10
3940864419, 1970-07-18
4826129268, 1973-10-02
7588184412, 1965-06-06
7875891041, 1956-06-07
2078308197, 1973-04-01
2835202279, 1965-01-02
4532669989, 2004-05-04
7263792022, 1958-08-27
1917670225, 1974-09-05
9955899226, 1957-05-15
4745366152, 1951-07-02
3665844533, 1962-08-16
6433750464, 1958-05-22
6765135742, 1971-06-24
8285663211, 2005-09-25
6744125356, 1957-01-01
7679111583, 1978-06-10
6301692327, 1962-12-11
3947788387, 1965-09-13
3119177339, 2004-03-14
9616002044, 1985-04-04
8948723461, 1958-08-16
3680135679, 1963-10-05
9908511214, 1956-08-08
5260882126, 1994-04-19
8246344857, 1995-06-13
4860045764, 1989-02-16
2373839908, 1990-06-27
2259733924, 1977-06-11
8419754103, 2001-01-31
7787159508, 2003-06-11
4395243135, 1998-11-18
7648767329, 1976-05-17
6267541013, 1982-01-27
4087988271, 1966-03-19
6741202806, 1985-05-30
6942447942, 1993-07-14
5739589528, 1981-01-12
4843703951, 1954-09-03
1092046082, 1972-09-12
9245255734, 2001-12-03
1528741059, 1995-05-20
8506566274, 1987-09-29
2342395388, 1978-04-11
7369517855, 1986-07-07
2594720101, 1997-09-20
4937487585, 1952-02-09
6389557723, 1994-07-11
4004968359, 2002-11-30
3158506899, 1966-06-19
9453546312, 1967-12-04
3312893928, 1983-05-12
3224696142, 1964-03-14
5883096834, 1971-04-15
3646045998, 2005-05-05
4687663536, 2000-04-06
7042821090, 1988-01-02
2574203552, 1971-07-10
7384579349, 1974-06-29
5843028047, 1955-07-18
3113082034, 1952-01-25
6874613173, 1976-02-29
4377782257, 1987-07-19
6523403671, 1974-06-22
5953553412, 1963-09-29
6657221138, 1996-07-18
7183227067, 1975-12-14
4650378460, 1991-07-27
4589931027, 1956-12-06
6853408650, 1994-02-17
8919792916, 1990-03-18
7062099965, 1956-10-15
5258827574, 1994-09-22
2114510041, 1972-05-16
8708574907, 1982-03-01
8860751710, 1978-01-04
9901548649, 1973-12-16
4173536664, 1954-03-22
2736307157, 1950-03-19
2940395412, 1957-12-02
8875990878, 1992-12-21
2958655453, 1978-05-13
5124529305, 2004-01-02
9845287799, 1984-10-17
4514859143, 1985-03-20
9432203650, 1957-03-12
7409660342, 2001-03-20
4638748671, 2003-07-11
5981009495, 1980-09-09
5952036490, 1991-08-30
5172700198, 1959-12-28
7965325837, 1993-09-06
3606876030, 1974-03-09
6951308692, 2005-09-07
9207445285, 1963-06-13
7841301997, 1993-07-31
8380482992, 1966-07-15
7066142589, 1961-12-31
3539146597, 1977-09-14
9463312571, 1995-02-14
5283346502, 1981-11-07
7049261013, 1984-10-19
9929716677, 1998-12-08
1306127422, 1956-01-02
9826966009, 1984-12-27
6799551118, 1959-06-18
1306516527, 1973-11-14
4792853010, 1982-08-23
2855744481, 1954-02-01
3771600785, 1972-02-15
1501167665, 1961-01-15
6145456833, 1994-11-26
3502256520, 1992-07-15
5777964158, 1960-05-21
6219938896, 1988-01-16
7694381148, 1969-05-02
7427055964, 1955-12-20
2222318300, 2004-01-16
8453946889, 1990-04-16
8293921465, 1969-12-08
8113964123, 1953-06-14
4945898895, 1994-12-11
8998855142, 1994-04-07
2997761154, 1985-12-05
3514895504, 1972-12-04
8945034761, 1990-03-09
4442803794, 1964-06-04
2700213746, 1999-03-20
7849142752, 1974-12-25
5858269954, 1982-08-30
1100463775, 1968-03-17
3458769716, 1989-12-28
1550645021, 1979-07-16
2705431883, 1988-01-04
5232604594, 1991-07-05
2207085807, 1996-06-16
6937134848, 2001-03-22
8218820892, 2003-04-21
3564859475, 1983-02-07
6308743368, 1991-10-11
3651396945, 1978-06-19
3798028001, 1996-12-13
2111322347, 1950-10-12
3506855532, 1950-02-25
9154944838, 1969-04-30
1705345411, 1950-01-28
8125945271, 1957-01-07
9197839662, 1968-09-15
5886748810, 2002-10-10
5643645801, 1972-10-19
4540335995, 1953-02-23
6849201457, 1970-03-12
5519583503, 1995-06-13
7246148739, 1991-11-30
9264185766, 1986-05-09
4023023846, 1980-02-17
2147868508, 1959-08-15
8699806525, 1991-06-22
8890023621, 1950-10-30
8549332986, 1959-10-19
9382531574, 1983-04-29
9230369611, 1956-03-19
6337518633, 1967-08-11
1723366148, 1960-10-10
1784337332, 2003-06-27
3669311827, 1964-03-17
5734177058, 1963-07-02
8742217603, 2001-07-14
3487527966, 1996-05-23
9913937150, 1959-04-03
8090355453, 1994-07-09
2958901464, 1965-07-06
9923445523, 1996-11-09
2677585844, 1996-04-21
3178242576, 1973-11-06
1046456116, 1952-04-08
1194363280, 1959-07-05
6703352135, 1950-03-15
9143100113, 1963-05-17
4731327486, 1964-09-28
8226575239, 2000-09-13
5549869412, 1951-05-11
7089350791, 1988-03-21
5174778692, 1971-12-09
2252614137, 1995-11-25
5161045819, 1957-04-07
1282082704, 1961-04-23
3160848198, 1996-10-19
7466303899, 1951-06-22
5097277866, 1981-11-08
8431701183, 1998-07-04
7756486020, 1951-01-15
2580539531, 1978-02-13
9808947995, 1977-02-09
4312397664, 1964-11-01
2000161174, 1980-07-18
9787300592, 1994-01-14
1800786465, 1996-01-06
2491639537, 1976-03-13
7143971401, 2002-08-28
2922364473, 1962-01-27
7363122460, 1972-12-15
5908052508, 1999-04-09
6403780680, 1953-05-29
2088117581, 2003-04-10
1336729187, 1993-03-16
5587934263, 1979-11-26
9758938710, 1989-01-19
9174578651, 1962-06-02
2081315143, 1971-02-17
1201708830, 1964-07-30
3622145840, 1951-12-20
1365911417, 1983-03-22
4324049655, 1999-04-26
6568757992, 1995-06-25
3337726717, 2005-02-07
9796380253, 1986-01-01
5705159718, 1985-08-03
5351323337, 1961-02-20
6778684125, 1954-11-28
3486451998, 1957-10-12
4110256398, 1970-06-27
8493190772, 1965-01-17
1563776906, 2004-10-10
7871060163, 2004-09-06
1197441910, 1967-05-13
8832754488, 1987-01-17
8488849593, 1992-05-24
9107727917, 1981-03-30
7264890766, 1963-09-01
2414882392, 1978-11-10
6712689950, 1965-08-09
9658916129, 1999-09-30
7800471681, 1982-04-28
6201797707, 1962-10-31
6579048173, 1961-01-17
4522847540, 1961-06-07
2538023213, 1994-08-03
1317726064, 2001-08-22
3259263951, 1975-05-23
8552604789, 1965-04-05
2995675496, 1984-01-24
9314626102, 2003-09-25
4557633630, 1999-07-15
5439574708, 1979-08-29
2674390655, 1962-09-10
5505165532, 1957-08-06
7415670824, 1951-07-26
3408921840, 1971-01-25
7295421088, 1985-06-04
6127771047, 1959-08-01
1355338359, 1986-06-27
7398949718, 1987-12-21
4391543428, 1983-02-03
4482945139, 1981-09-01
9836190270, 1976-05-21
9018051477, 1991-06-27
1573976162, 1988-04-01
7083589151, 1985-12-23
6741954757, 1967-07-23
9271295151, 1976-11-26
5459692668, 1967-10-08
5133918338, 1962-04-24
3728184526, 1972-03-05
5761029659, 1974-12-11
5174392203, 1989-03-17
8710139396, 1995-07-19
7835138086, 1950-12-13
5321154805, 1976-08-03
4802002368, 1989-12-08
1204696348, 1997-11-02
3886054000, 1953-05-25
9031052585, 1984-02-15
4852313657, 1961-12-23
7283266240, 1969-02-25
2866775152, 2004-09-26
6645356255, 1964-08-14
3026897646, 1975-07-23
4839448711, 1952-06-16
4512049784, 1962-06-13
3944154873, 1954-08-27
8837984246, 1982-07-28
2030616478, 1986-11-29
9896147642, 2001-03-29
9749040959, 1965-08-31
1726919124, 1985-11-30
6636978209, 1980-04-13
3599007340, 1969-10-23
8811669774, 1963-06-28
9676840613, 1967-01-15
2121355503, 1989-06-19
6105416653, 2002-04-28
9815854866, 1990-11-26
4214640623, 1984-10-26
5737230500, 1950-07-07
1552376503, 1972-07-12
8426867342, 1975-10-22
6536984465, 1970-04-12
3970587026, 1960-02-14
6686662987, 1966-06-13
8616624991, 2003-03-30
6346329514, 1960-10-24
8591621180, 1965-03-27
4068655784, 1976-12-27
3482827361, 1970-01-05
4815585238, 1995-08-03
7964759622, 1993-11-10
3775608439, 1994-06-12
9595874299, 1988-05-09
2530904314, 1955-06-10
8498825825, 1996-12-13
7624422480, 1957-09-20
2025529365, 1985-04-21
3502623758, 1963-08-25
9135706037, 1981-01-03
8912395452, 1953-08-19
5119642730, 1966-04-12
1811430283, 1984-02-25
3773438876, 1965-02-05
2042674603, 1966-07-14
2375497871, 2001-07-29
4607256200, 2002-07-12
2597182561, 2000-02-23
6528265591, 1963-01-25
1978489358, 1997-11-12
8890224983, 1990-05-02
3310735949, 2001-01-04
8302107396, 2001-10-03
5026356078, 1990-08-20
1897334213, 1969-10-16
4398882797, 1999-10-25
5635629017, 1983-11-13
2837537707, 1967-04-02
9060419275, 1996-11-07
1840476709, 2002-11-11
6847895586, 1963-09-30
7810078308, 1968-10-27
2219895816, 1996-10-22
8073709682, 1969-07-27
3600773662, 1991-08-07
8141315630, 1990-03-16
1067550350, 1971-12-07
5142695753, 1974-05-17
3312084051, 1973-09-17
3037709026, 1991-02-16
6082233975, 1986-10-04
8840748715, 1962-10-22
7893752973, 2003-06-05
8940293129, 2000-07-18
4594694041, 1997-02-10
1296625241, 2000-09-29
3320428750, 1955-12-18
3155289308, 1996-08-28
8345105221, 1963-04-02
5978481189, 1984-06-16
7716917051, 1953-01-19
7078691366, 1969-11-08
6792814293, 1983-07-02
8911412781, 1984-05-13
8913889406, 1978-08-01
9255644550, 1978-04-26
7014040373, 1960-06-11
3734721176, 2005-11-27
4138848120, 1950-09-21
4372553141, 1989-02-03
4913202700, 1957-08-22
7560805416, 1971-06-27
6243759951, 1989-08-27
2319699964, 1977-12-25
5558891432, 1972-06-29
1986934598, 1960-08-07
9581358951, 1966-07-24
8046925267, 1996-05-14
2873890421, 1969-06-18
2840614001, 1987-09-29
5068713448, 2000-12-11
2183194018, 1979-09-22
6839794733, 1988-10-20
4968790686, 1960-12-16
4539076781, 1982-03-07
8380863466, 1994-02-01
7769984253, 1981-02-28
6757635780, 1958-10-12
4052158691, 1973-01-14
7827727003, 1966-01-21
3810513289, 1993-07-08
3496715791, 1951-01-14
9352824830, 1963-07-27
8674082255, 1999-12-07
9799712360, 1975-12-18
7246487680, 1960-11-24
2008152145, 1953-01-30
7357351340, 1962-06-25
9806285485, 1960-09-16
2173885029, 1991-12-10
5595215134, 1955-02-26
5865552468, 1967-02-21
6113664696, 2005-02-20
8552849242, 1967-02-05
7410966314, 2000-10-11
4626278200, 1966-07-14
1999476633, 1958-11-21
6532028453, 1975-02-10
7990257491, 1999-11-17
8722384525, 1958-04-23
5454602960, 1966-09-08
8411818941, 1996-01-02
4894539850, 1964-01-23
9455886762, 1988-03-30
4197668911, 1965-02-12
6819205247, 1975-09-24
7497944728, 1961-09-09
9343255459, 1954-04-15
6668417296, 1975-05-16
3433154875, 1952-03-31
2624767071, 1957-11-12
4346689565, 2003-08-31
2737209335, 2001-06-11
6127697645, 1979-04-08
3016031217, 1992-09-02
5531005431, 1995-10-01
4646044104, 1999-01-09
7757910585, 1959-03-14
3649875798, 1967-01-07
5444523746, 1999-05-11
3638292287, 1968-03-07
3801002943, 1967-08-31
4056526915, 1994-04-12
6114027391, 1962-05-13
6506203287, 1972-11-11
9543888784, 1964-12-15
9831344640, 1990-02-05
6101846252, 1984-04-10
5890824945, 1974-04-23
9170328781, 1998-04-27
3352353274, 1980-09-16
6242320238, 1956-04-14
7116800957, 1992-04-07
5417255316, 1978-06-16
5483306830, 1998-08-13
8430463103, 1969-05-20
5263169431, 1952-10-19
4009184854, 1999-04-04
5132529148, 1978-07-14
1080404070, 1988-12-13
3319299642, 1962-08-28
6320977534, 1955-05-01
7609920246, 1953-09-21
5974995435, 2002-12-13
9812849932, 1979-02-21
9963415643, 1972-08-21
4984388425, 2002-10-15
1033124861, 1994-11-12
4179362892, 1978-06-23
4228741684, 1982-09-10
9765660098, 1978-03-11
7115974101, 1991-10-17
9954392542, 1953-12-12
4217070215, 1999-06-01
3072287087, 1970-04-29
9253203021, 1983-05-13
2144174168, 1972-08-29
3375301717, 1989-08-05
3499825765, 1981-06-01
6772997463, 1998-09-06
1087765784, 1956-09-13
9864598007, 1981-04-14
8360892245, 1957-11-25
